,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
19406,19406,0.0,0.0,0.0,0.0,0.0,2014-11-13,15
19407,19407,0.0,0.0,0.0,0.0,0.0,2014-11-13,16
19408,19408,0.0,0.0,0.0,0.0,0.0,2014-11-13,17
19409,19409,0.0,0.0,0.0,0.0,0.0,2014-11-13,18
19410,19410,0.0,0.0,0.0,0.0,0.0,2014-11-13,19
19411,19411,0.0,0.0,0.0,0.0,0.0,2014-11-13,20
19412,19412,0.0,0.0,0.0,0.0,0.0,2014-11-13,21
19413,19413,0.0,0.0,0.0,0.0,0.0,2014-11-13,22
19414,19414,0.0,0.0,0.0,0.0,0.0,2014-11-13,23
19415,19415,0.0,0.0,0.0,0.0,0.0,2014-11-14,0
19416,19416,0.0,0.0,0.0,0.0,0.0,2014-11-14,1
19417,19417,0.0,0.0,0.0,0.0,0.0,2014-11-14,2
19418,19418,0.0,0.0,0.0,0.0,0.0,2014-11-14,3
19419,19419,0.0,0.0,0.0,0.0,0.0,2014-11-14,4
19420,19420,0.0,0.0,0.0,0.0,0.0,2014-11-14,5
19421,19421,0.0,0.0,0.0,0.0,0.0,2014-11-14,6
19422,19422,0.0,0.0,0.0,0.0,0.0,2014-11-14,7
19423,19423,0.0,0.0,0.0,0.0,0.0,2014-11-14,8
19424,19424,0.0,0.0,0.0,0.0,0.0,2014-11-14,9
19425,19425,0.0,0.0,0.0,0.0,0.0,2014-11-14,10
19426,19426,0.0,0.0,0.0,0.0,0.0,2014-11-14,11
19427,19427,0.0,0.0,0.0,0.0,0.0,2014-11-14,12
19428,19428,0.0,0.0,0.0,0.0,0.0,2014-11-14,13
19429,19429,0.0,0.0,0.0,0.0,0.0,2014-11-14,14
19430,19430,0.0,0.0,0.0,0.0,0.0,2014-11-14,15
19431,19431,0.0,0.0,0.0,0.0,0.0,2014-11-14,16
19432,19432,0.0,0.0,0.0,0.0,0.0,2014-11-14,17
19433,19433,0.0,0.0,0.0,0.0,0.0,2014-11-14,18
19434,19434,0.0,0.0,0.0,0.0,0.0,2014-11-14,19
19435,19435,0.0,0.0,0.0,0.0,0.0,2014-11-14,20
19436,19436,0.0,0.0,0.0,0.0,0.0,2014-11-14,21
19437,19437,0.0,0.0,0.0,0.0,0.0,2014-11-14,22
19438,19438,0.0,0.0,0.0,0.0,0.0,2014-11-14,23
19439,19439,0.0,0.0,0.0,0.0,0.0,2014-11-15,0
19440,19440,0.0,0.0,0.0,0.0,0.0,2014-11-15,1
19441,19441,0.0,0.0,0.0,0.0,0.0,2014-11-15,2
19442,19442,0.0,0.0,0.0,0.0,0.0,2014-11-15,3
19443,19443,0.0,0.0,0.0,0.0,0.0,2014-11-15,4
19444,19444,0.0,0.0,0.0,0.0,0.0,2014-11-15,5
19445,19445,0.0,0.0,0.0,0.0,0.0,2014-11-15,6
19446,19446,0.0,0.0,0.0,0.0,0.0,2014-11-15,7
19447,19447,0.0,0.0,0.0,0.0,0.0,2014-11-15,8
19448,19448,0.0,0.0,0.0,0.0,0.0,2014-11-15,9
19449,19449,0.0,0.0,0.0,0.0,0.0,2014-11-15,10
19450,19450,0.0,0.0,0.0,0.0,0.0,2014-11-15,11
19451,19451,0.0,0.0,0.0,0.0,0.0,2014-11-15,12
19452,19452,0.0,0.0,0.0,0.0,0.0,2014-11-15,13
19453,19453,0.0,0.0,0.0,0.0,0.0,2014-11-15,14
19454,19454,0.0,0.0,0.0,0.0,0.0,2014-11-15,15
19455,19455,0.0,0.0,0.0,0.0,0.0,2014-11-15,16
19456,19456,0.0,0.0,0.0,0.0,0.0,2014-11-15,17
19457,19457,0.0,0.0,0.0,0.0,0.0,2014-11-15,18
19458,19458,0.0,0.0,0.0,0.0,0.0,2014-11-15,19
19459,19459,0.0,0.0,0.0,0.0,0.0,2014-11-15,20
19460,19460,0.0,0.0,0.0,0.0,0.0,2014-11-15,21
19461,19461,0.0,0.0,0.0,0.0,0.0,2014-11-15,22
19462,19462,0.0,0.0,0.0,0.0,0.0,2014-11-15,23
19463,19463,0.0,0.0,0.0,0.0,0.0,2014-11-16,0
19464,19464,0.0,0.0,0.0,0.0,0.0,2014-11-16,1
19465,19465,0.0,0.0,0.0,0.0,0.0,2014-11-16,2
19466,19466,0.0,0.0,0.0,0.0,0.0,2014-11-16,3
19467,19467,0.0,0.0,0.0,0.0,0.0,2014-11-16,4
19468,19468,0.0,0.0,0.0,0.0,0.0,2014-11-16,5
19469,19469,0.0,0.0,0.0,0.0,0.0,2014-11-16,6
19470,19470,0.0,0.0,0.0,0.0,0.0,2014-11-16,7
19471,19471,0.0,0.0,0.0,0.0,0.0,2014-11-16,8
19472,19472,0.0,0.0,0.0,0.0,0.0,2014-11-16,9
19473,19473,0.0,0.0,0.0,0.0,0.0,2014-11-16,10
19474,19474,0.0,0.0,0.0,0.0,0.0,2014-11-16,11
19475,19475,0.0,0.0,0.0,0.0,0.0,2014-11-16,12
19476,19476,0.0,0.0,0.0,0.0,0.0,2014-11-16,13
19477,19477,0.0,0.0,0.0,0.0,0.0,2014-11-16,14
19478,19478,0.0,0.0,0.0,0.0,0.0,2014-11-16,15
19479,19479,0.0,0.0,0.0,0.0,0.0,2014-11-16,16
19480,19480,0.0,0.0,0.0,0.0,0.0,2014-11-16,17
19481,19481,0.0,0.0,0.0,0.0,0.0,2014-11-16,18
19482,19482,0.0,0.0,0.0,0.0,0.0,2014-11-16,19
19483,19483,0.0,0.0,0.0,0.0,0.0,2014-11-16,20
19484,19484,0.0,0.0,0.0,0.0,0.0,2014-11-16,21
19485,19485,0.0,0.0,0.0,0.0,0.0,2014-11-16,22
19486,19486,0.0,0.0,0.0,0.0,0.0,2014-11-16,23
19487,19487,0.0,0.0,0.0,0.0,0.0,2014-11-17,0
19488,19488,0.0,0.0,0.0,0.0,0.0,2014-11-17,1
19489,19489,0.0,0.0,0.0,0.0,0.0,2014-11-17,2
19490,19490,0.0,0.0,0.0,0.0,0.0,2014-11-17,3
19491,19491,0.0,0.0,0.0,0.0,0.0,2014-11-17,4
19492,19492,0.0,0.0,0.0,0.0,0.0,2014-11-17,5
19493,19493,0.0,0.0,0.0,0.0,0.0,2014-11-17,6
19494,19494,0.0,0.0,0.0,0.0,0.0,2014-11-17,7
19495,19495,0.0,0.0,0.0,0.0,0.0,2014-11-17,8
19496,19496,0.0,0.0,0.0,0.0,0.0,2014-11-17,9
19497,19497,0.0,0.0,0.0,0.0,0.0,2014-11-17,10
19498,19498,0.0,0.0,0.0,0.0,0.0,2014-11-17,11
19499,19499,0.0,0.0,0.0,0.0,0.0,2014-11-17,12
19500,19500,0.0,0.0,0.0,0.0,0.0,2014-11-17,13
19501,19501,0.0,0.0,0.0,0.0,0.0,2014-11-17,14
19502,19502,0.0,0.0,0.0,0.0,0.0,2014-11-17,15
19503,19503,0.0,0.0,0.0,0.0,0.0,2014-11-17,16
19504,19504,0.0,0.0,0.0,0.0,0.0,2014-11-17,17
19505,19505,0.0,0.0,0.0,0.0,0.0,2014-11-17,18
19506,19506,0.0,0.0,0.0,0.0,0.0,2014-11-17,19
19507,19507,0.0,0.0,0.0,0.0,0.0,2014-11-17,20
19508,19508,0.0,0.0,0.0,0.0,0.0,2014-11-17,21
19509,19509,0.0,0.0,0.0,0.0,0.0,2014-11-17,22
19510,19510,0.0,0.0,0.0,0.0,0.0,2014-11-17,23
19511,19511,0.0,0.0,0.0,0.0,0.0,2014-11-18,0
19512,19512,0.0,0.0,0.0,0.0,0.0,2014-11-18,1
19513,19513,0.0,0.0,0.0,0.0,0.0,2014-11-18,2
19514,19514,0.0,0.0,0.0,0.0,0.0,2014-11-18,3
19515,19515,0.0,0.0,0.0,0.0,0.0,2014-11-18,4
19516,19516,0.0,0.0,0.0,0.0,0.0,2014-11-18,5
19517,19517,0.0,0.0,0.0,0.0,0.0,2014-11-18,6
19518,19518,0.0,0.0,0.0,0.0,0.0,2014-11-18,7
19519,19519,0.0,0.0,0.0,0.0,0.0,2014-11-18,8
19520,19520,0.0,0.0,0.0,0.0,0.0,2014-11-18,9
19521,19521,0.0,0.0,0.0,0.0,0.0,2014-11-18,10
19522,19522,0.0,0.0,0.0,0.0,0.0,2014-11-18,11
19523,19523,0.0,0.0,0.0,0.0,0.0,2014-11-18,12
19524,19524,0.0,0.0,0.0,0.0,0.0,2014-11-18,13
19525,19525,0.0,0.0,0.0,0.0,0.0,2014-11-18,14
19526,19526,0.0,0.0,0.0,0.0,0.0,2014-11-18,15
19527,19527,0.0,0.0,0.0,0.0,0.0,2014-11-18,16
19528,19528,0.0,0.0,0.0,0.0,0.0,2014-11-18,17
19529,19529,0.0,0.0,0.0,0.0,0.0,2014-11-18,18
19530,19530,0.0,0.0,0.0,0.0,0.0,2014-11-18,19
19531,19531,0.0,0.0,0.0,0.0,0.0,2014-11-18,20
19532,19532,0.0,0.0,0.0,0.0,0.0,2014-11-18,21
19533,19533,0.0,0.0,0.0,0.0,0.0,2014-11-18,22
19534,19534,0.0,0.0,0.0,0.0,0.0,2014-11-18,23
19535,19535,0.0,0.0,0.0,0.0,0.0,2014-11-19,0
19536,19536,0.0,0.0,0.0,0.0,0.0,2014-11-19,1
19537,19537,0.0,0.0,0.0,0.0,0.0,2014-11-19,2
19538,19538,0.0,0.0,0.0,0.0,0.0,2014-11-19,3
19539,19539,0.0,0.0,0.0,0.0,0.0,2014-11-19,4
19540,19540,0.0,0.0,0.0,0.0,0.0,2014-11-19,5
19541,19541,0.0,0.0,0.0,0.0,0.0,2014-11-19,6
19542,19542,0.0,0.0,0.0,0.0,0.0,2014-11-19,7
19543,19543,0.0,0.0,0.0,0.0,0.0,2014-11-19,8
19544,19544,0.0,0.0,0.0,0.0,0.0,2014-11-19,9
19545,19545,0.0,0.0,0.0,0.0,0.0,2014-11-19,10
19546,19546,0.0,0.0,0.0,0.0,0.0,2014-11-19,11
19547,19547,0.0,0.0,0.0,0.0,0.0,2014-11-19,12
19548,19548,0.0,0.0,0.0,0.0,0.0,2014-11-19,13
19549,19549,0.0,0.0,0.0,0.0,0.0,2014-11-19,14
19550,19550,0.0,0.0,0.0,0.0,0.0,2014-11-19,15
19551,19551,0.0,0.0,0.0,0.0,0.0,2014-11-19,16
19552,19552,0.0,0.0,0.0,0.0,0.0,2014-11-19,17
19553,19553,0.0,0.0,0.0,0.0,0.0,2014-11-19,18
19554,19554,0.0,0.0,0.0,0.0,0.0,2014-11-19,19
19555,19555,0.0,0.0,0.0,0.0,0.0,2014-11-19,20
19556,19556,0.0,0.0,0.0,0.0,0.0,2014-11-19,21
19557,19557,0.0,0.0,0.0,0.0,0.0,2014-11-19,22
19558,19558,0.0,0.0,0.0,0.0,0.0,2014-11-19,23
19559,19559,0.0,0.0,0.0,0.0,0.0,2014-11-20,0
19560,19560,0.0,0.0,0.0,0.0,0.0,2014-11-20,1
19561,19561,0.0,0.0,0.0,0.0,0.0,2014-11-20,2
19562,19562,0.0,0.0,0.0,0.0,0.0,2014-11-20,3
19563,19563,0.0,0.0,0.0,0.0,0.0,2014-11-20,4
19564,19564,0.0,0.0,0.0,0.0,0.0,2014-11-20,5
19565,19565,0.0,0.0,0.0,0.0,0.0,2014-11-20,6
19566,19566,0.0,0.0,0.0,0.0,0.0,2014-11-20,7
19567,19567,0.0,0.0,0.0,0.0,0.0,2014-11-20,8
19568,19568,0.0,0.0,0.0,0.0,0.0,2014-11-20,9
19569,19569,0.0,0.0,0.0,0.0,0.0,2014-11-20,10
19570,19570,0.0,0.0,0.0,0.0,0.0,2014-11-20,11
19571,19571,0.0,0.0,0.0,0.0,0.0,2014-11-20,12
19572,19572,0.0,0.0,0.0,0.0,0.0,2014-11-20,13
19573,19573,0.0,0.0,0.0,0.0,0.0,2014-11-20,14
19574,19574,0.0,0.0,0.0,0.0,0.0,2014-11-20,15
19575,19575,0.0,0.0,0.0,0.0,0.0,2014-11-20,16
19576,19576,0.0,0.0,0.0,0.0,0.0,2014-11-20,17
19577,19577,0.0,0.0,0.0,0.0,0.0,2014-11-20,18
19578,19578,0.0,0.0,0.0,0.0,0.0,2014-11-20,19
19579,19579,0.0,0.0,0.0,0.0,0.0,2014-11-20,20
19580,19580,0.0,0.0,0.0,0.0,0.0,2014-11-20,21
19581,19581,0.0,0.0,0.0,0.0,0.0,2014-11-20,22
19582,19582,0.0,0.0,0.0,0.0,0.0,2014-11-20,23
19583,19583,0.0,0.0,0.0,0.0,0.0,2014-11-21,0
19584,19584,0.0,0.0,0.0,0.0,0.0,2014-11-21,1
19585,19585,0.0,0.0,0.0,0.0,0.0,2014-11-21,2
19586,19586,0.0,0.0,0.0,0.0,0.0,2014-11-21,3
19587,19587,0.0,0.0,0.0,0.0,0.0,2014-11-21,4
19588,19588,0.0,0.0,0.0,0.0,0.0,2014-11-21,5
19589,19589,0.0,0.0,0.0,0.0,0.0,2014-11-21,6
19590,19590,0.0,0.0,0.0,0.0,0.0,2014-11-21,7
19591,19591,0.0,0.0,0.0,0.0,0.0,2014-11-21,8
19592,19592,0.0,0.0,0.0,0.0,0.0,2014-11-21,9
19593,19593,0.0,0.0,0.0,0.0,0.0,2014-11-21,10
19594,19594,0.0,0.0,0.0,0.0,0.0,2014-11-21,11
19595,19595,0.0,0.0,0.0,0.0,0.0,2014-11-21,12
19596,19596,0.0,0.0,0.0,0.0,0.0,2014-11-21,13
19597,19597,0.0,0.0,0.0,0.0,0.0,2014-11-21,14
19598,19598,0.0,0.0,0.0,0.0,0.0,2014-11-21,15
19599,19599,0.0,0.0,0.0,0.0,0.0,2014-11-21,16
19600,19600,0.0,0.0,0.0,0.0,0.0,2014-11-21,17
19601,19601,0.0,0.0,0.0,0.0,0.0,2014-11-21,18
19602,19602,0.0,0.0,0.0,0.0,0.0,2014-11-21,19
19603,19603,0.0,0.0,0.0,0.0,0.0,2014-11-21,20
19604,19604,0.0,0.0,0.0,0.0,0.0,2014-11-21,21
19605,19605,0.0,0.0,0.0,0.0,0.0,2014-11-21,22
19606,19606,0.0,0.0,0.0,0.0,0.0,2014-11-21,23
19607,19607,0.0,0.0,0.0,0.0,0.0,2014-11-22,0
19608,19608,0.0,0.0,0.0,0.0,0.0,2014-11-22,1
19609,19609,0.0,0.0,0.0,0.0,0.0,2014-11-22,2
19610,19610,0.0,0.0,0.0,0.0,0.0,2014-11-22,3
19611,19611,0.0,0.0,0.0,0.0,0.0,2014-11-22,4
19612,19612,0.0,0.0,0.0,0.0,0.0,2014-11-22,5
19613,19613,0.0,0.0,0.0,0.0,0.0,2014-11-22,6
19614,19614,0.0,0.0,0.0,0.0,0.0,2014-11-22,7
19615,19615,0.0,0.0,0.0,0.0,0.0,2014-11-22,8
19616,19616,0.0,0.0,0.0,0.0,0.0,2014-11-22,9
19617,19617,0.0,0.0,0.0,0.0,0.0,2014-11-22,10
19618,19618,0.0,0.0,0.0,0.0,0.0,2014-11-22,11
19619,19619,0.0,0.0,0.0,0.0,0.0,2014-11-22,12
19620,19620,0.0,0.0,0.0,0.0,0.0,2014-11-22,13
19621,19621,0.0,0.0,0.0,0.0,0.0,2014-11-22,14
19622,19622,0.0,0.0,0.0,0.0,0.0,2014-11-22,15
19623,19623,0.0,0.0,0.0,0.0,0.0,2014-11-22,16
19624,19624,0.0,0.0,0.0,0.0,0.0,2014-11-22,17
19625,19625,0.0,0.0,0.0,0.0,0.0,2014-11-22,18
19626,19626,0.0,0.0,0.0,0.0,0.0,2014-11-22,19
19627,19627,0.0,0.0,0.0,0.0,0.0,2014-11-22,20
19628,19628,0.0,0.0,0.0,0.0,0.0,2014-11-22,21
19629,19629,0.0,0.0,0.0,0.0,0.0,2014-11-22,22
19630,19630,0.0,0.0,0.0,0.0,0.0,2014-11-22,23
19631,19631,0.0,0.0,0.0,0.0,0.0,2014-11-23,0
19632,19632,0.0,0.0,0.0,0.0,0.0,2014-11-23,1
19633,19633,0.0,0.0,0.0,0.0,0.0,2014-11-23,2
19634,19634,0.0,0.0,0.0,0.0,0.0,2014-11-23,3
19635,19635,0.0,0.0,0.0,0.0,0.0,2014-11-23,4
19636,19636,0.0,0.0,0.0,0.0,0.0,2014-11-23,5
19637,19637,0.0,0.0,0.0,0.0,0.0,2014-11-23,6
19638,19638,0.0,0.0,0.0,0.0,0.0,2014-11-23,7
19639,19639,0.0,0.0,0.0,0.0,0.0,2014-11-23,8
19640,19640,0.0,0.0,0.0,0.0,0.0,2014-11-23,9
19641,19641,0.0,0.0,0.0,0.0,0.0,2014-11-23,10
19642,19642,0.0,0.0,0.0,0.0,0.0,2014-11-23,11
19643,19643,0.0,0.0,0.0,0.0,0.0,2014-11-23,12
19644,19644,0.0,0.0,0.0,0.0,0.0,2014-11-23,13
19645,19645,0.0,0.0,0.0,0.0,0.0,2014-11-23,14
19646,19646,0.0,0.0,0.0,0.0,0.0,2014-11-23,15
19647,19647,0.0,0.0,0.0,0.0,0.0,2014-11-23,16
19648,19648,0.0,0.0,0.0,0.0,0.0,2014-11-23,17
19649,19649,0.0,0.0,0.0,0.0,0.0,2014-11-23,18
19650,19650,0.0,0.0,0.0,0.0,0.0,2014-11-23,19
19651,19651,0.0,0.0,0.0,0.0,0.0,2014-11-23,20
19652,19652,0.0,0.0,0.0,0.0,0.0,2014-11-23,21
19653,19653,0.0,0.0,0.0,0.0,0.0,2014-11-23,22
19654,19654,0.0,0.0,0.0,0.0,0.0,2014-11-23,23
19655,19655,0.0,0.0,0.0,0.0,0.0,2014-11-24,0
19656,19656,0.0,0.0,0.0,0.0,0.0,2014-11-24,1
19657,19657,0.0,0.0,0.0,0.0,0.0,2014-11-24,2
19658,19658,0.0,0.0,0.0,0.0,0.0,2014-11-24,3
19659,19659,0.0,0.0,0.0,0.0,0.0,2014-11-24,4
19660,19660,0.0,0.0,0.0,0.0,0.0,2014-11-24,5
19661,19661,0.0,0.0,0.0,0.0,0.0,2014-11-24,6
19662,19662,0.0,1.5,0.0,0.0,0.0,2014-11-24,7
19663,19663,0.0,2.0,2.0,2.0,0.0,2014-11-24,8
19664,19664,0.0,1.0,1.5,1.0,0.0,2014-11-24,9
19665,19665,0.0,3.0,2.5,2.0,0.0,2014-11-24,10
19666,19666,0.0,3.0,3.0,3.5,0.5,2014-11-24,11
19667,19667,2.0,2.5,3.0,4.0,1.5,2014-11-24,12
19668,19668,1.5,3.5,3.0,3.0,2.0,2014-11-24,13
19669,19669,3.0,4.0,1.5,2.0,1.0,2014-11-24,14
19670,19670,3.0,4.5,1.5,3.0,3.5,2014-11-24,15
19671,19671,3.5,5.5,5.0,5.5,5.5,2014-11-24,16
19672,19672,5.0,6.0,7.5,6.0,6.0,2014-11-24,17
19673,19673,6.0,5.0,5.5,4.0,6.0,2014-11-24,18
19674,19674,6.5,3.5,4.5,4.0,7.5,2014-11-24,19
19675,19675,4.5,3.0,3.0,3.0,4.0,2014-11-24,20
19676,19676,0.5,3.5,0.0,3.5,4.0,2014-11-24,21
19677,19677,2.0,3.0,2.0,2.5,2.5,2014-11-24,22
19678,19678,1.5,3.0,2.0,2.0,2.5,2014-11-24,23
19679,19679,1.0,1.0,2.5,1.5,1.0,2014-11-25,0
19680,19680,1.0,0.5,0.5,0.0,1.0,2014-11-25,1
19681,19681,0.0,0.0,0.0,0.0,0.0,2014-11-25,2
19682,19682,0.0,0.0,0.0,0.5,0.0,2014-11-25,3
19683,19683,0.0,0.5,0.0,0.0,0.0,2014-11-25,4
19684,19684,0.0,0.0,0.5,0.0,0.0,2014-11-25,5
19685,19685,0.0,0.0,0.0,0.0,0.5,2014-11-25,6
19686,19686,0.0,0.0,0.0,0.0,0.0,2014-11-25,7
19687,19687,0.0,0.0,0.0,0.0,0.0,2014-11-25,8
19688,19688,0.0,0.0,0.0,0.0,0.0,2014-11-25,9
19689,19689,0.0,0.0,0.0,0.0,0.0,2014-11-25,10
19690,19690,0.0,0.0,0.0,0.0,0.0,2014-11-25,11
19691,19691,0.0,0.0,0.0,0.0,0.0,2014-11-25,12
19692,19692,0.0,0.0,0.0,0.0,0.0,2014-11-25,13
19693,19693,0.0,0.0,0.0,0.0,0.0,2014-11-25,14
19694,19694,0.0,0.0,0.0,0.0,0.0,2014-11-25,15
19695,19695,0.0,0.0,0.0,0.0,0.0,2014-11-25,16
19696,19696,0.0,0.0,0.0,0.0,0.0,2014-11-25,17
19697,19697,0.0,0.0,0.0,0.0,0.0,2014-11-25,18
19698,19698,0.0,0.0,0.0,0.0,0.0,2014-11-25,19
19699,19699,0.0,0.0,0.0,0.0,0.0,2014-11-25,20
19700,19700,0.0,0.0,0.0,0.0,0.0,2014-11-25,21
19701,19701,0.0,0.0,0.0,0.0,0.0,2014-11-25,22
19702,19702,0.0,0.0,0.0,0.0,0.0,2014-11-25,23
19703,19703,0.0,0.0,0.0,0.0,0.0,2014-11-26,0
19704,19704,0.0,0.0,0.0,0.0,0.0,2014-11-26,1
19705,19705,0.0,0.0,0.0,0.0,0.0,2014-11-26,2
19706,19706,0.0,0.0,0.0,0.0,0.0,2014-11-26,3
19707,19707,0.0,0.0,0.0,0.0,0.0,2014-11-26,4
19708,19708,0.0,0.0,0.0,0.0,0.0,2014-11-26,5
19709,19709,0.0,0.0,0.0,0.0,0.0,2014-11-26,6
19710,19710,0.0,0.0,0.0,0.0,0.0,2014-11-26,7
19711,19711,0.0,0.0,0.0,0.0,0.0,2014-11-26,8
19712,19712,0.0,0.0,0.0,0.0,0.0,2014-11-26,9
19713,19713,0.0,0.0,0.0,0.0,0.0,2014-11-26,10
19714,19714,0.0,0.0,0.0,0.0,0.0,2014-11-26,11
19715,19715,0.0,0.0,0.0,0.0,0.0,2014-11-26,12
19716,19716,0.0,0.0,0.0,0.0,0.0,2014-11-26,13
19717,19717,0.0,0.0,0.0,0.0,0.0,2014-11-26,14
19718,19718,0.0,0.0,0.0,0.0,0.0,2014-11-26,15
19719,19719,0.0,0.0,0.0,0.0,0.0,2014-11-26,16
19720,19720,0.0,0.0,0.0,0.0,0.0,2014-11-26,17
19721,19721,0.0,0.0,0.0,0.0,0.0,2014-11-26,18
19722,19722,0.0,0.0,0.0,0.0,0.0,2014-11-26,19
19723,19723,0.0,0.0,0.0,0.0,0.0,2014-11-26,20
19724,19724,0.0,0.0,0.0,0.0,0.0,2014-11-26,21
19725,19725,0.0,0.0,0.0,0.0,0.0,2014-11-26,22
19726,19726,0.0,0.0,0.0,0.0,0.0,2014-11-26,23
19727,19727,0.0,0.0,0.0,0.0,0.0,2014-11-27,0
19728,19728,0.0,0.0,0.0,0.0,0.0,2014-11-27,1
19729,19729,0.0,0.0,0.0,0.0,0.0,2014-11-27,2
19730,19730,0.0,0.0,0.0,0.0,0.0,2014-11-27,3
19731,19731,0.0,0.0,0.0,0.0,0.0,2014-11-27,4
19732,19732,0.0,0.0,0.0,0.0,0.0,2014-11-27,5
19733,19733,0.0,0.0,0.0,0.0,0.0,2014-11-27,6
19734,19734,0.0,0.0,0.0,0.0,0.0,2014-11-27,7
19735,19735,0.0,0.0,0.0,0.0,0.0,2014-11-27,8
19736,19736,0.0,0.0,0.0,0.0,0.0,2014-11-27,9
19737,19737,0.0,0.0,0.0,0.0,0.0,2014-11-27,10
19738,19738,0.0,0.0,0.0,0.0,0.0,2014-11-27,11
19739,19739,0.0,0.0,0.0,0.0,0.0,2014-11-27,12
19740,19740,0.0,0.0,0.0,0.0,0.0,2014-11-27,13
19741,19741,0.0,0.0,0.0,0.0,0.0,2014-11-27,14
19742,19742,0.0,0.0,0.0,0.0,0.0,2014-11-27,15
19743,19743,0.0,0.0,0.0,0.0,0.0,2014-11-27,16
19744,19744,0.0,0.0,0.0,0.0,0.0,2014-11-27,17
19745,19745,0.0,0.0,0.0,0.0,0.0,2014-11-27,18
19746,19746,0.0,0.0,0.0,0.0,0.0,2014-11-27,19
19747,19747,0.0,0.0,0.0,0.0,0.0,2014-11-27,20
19748,19748,0.0,0.0,0.0,0.0,0.0,2014-11-27,21
19749,19749,0.0,0.0,0.0,0.0,0.0,2014-11-27,22
19750,19750,0.0,0.0,0.0,0.0,0.0,2014-11-27,23
19751,19751,0.0,0.0,0.0,0.0,0.0,2014-11-28,0
19752,19752,0.0,0.0,0.0,0.0,0.0,2014-11-28,1
19753,19753,0.0,0.0,0.0,0.0,0.0,2014-11-28,2
19754,19754,0.0,0.0,0.0,0.0,0.0,2014-11-28,3
19755,19755,0.0,0.0,0.0,0.0,0.0,2014-11-28,4
19756,19756,0.0,0.0,0.0,0.0,0.0,2014-11-28,5
19757,19757,0.0,0.0,0.0,0.0,0.0,2014-11-28,6
19758,19758,0.0,0.0,0.0,0.0,0.0,2014-11-28,7
19759,19759,0.0,0.0,0.0,0.0,0.0,2014-11-28,8
19760,19760,0.0,0.0,0.0,0.0,0.0,2014-11-28,9
19761,19761,0.0,0.5,0.0,0.0,0.0,2014-11-28,10
19762,19762,0.0,0.0,0.0,0.0,0.0,2014-11-28,11
19763,19763,0.0,0.0,0.0,0.0,0.0,2014-11-28,12
19764,19764,0.0,0.5,0.0,0.5,0.5,2014-11-28,13
19765,19765,0.0,0.0,0.0,0.0,0.0,2014-11-28,14
19766,19766,0.0,0.5,0.0,0.0,0.0,2014-11-28,15
19767,19767,0.0,0.0,0.0,0.5,0.0,2014-11-28,16
19768,19768,0.0,0.0,0.0,0.0,0.0,2014-11-28,17
19769,19769,0.0,0.0,0.0,0.0,0.0,2014-11-28,18
19770,19770,0.0,0.0,0.0,0.0,0.0,2014-11-28,19
19771,19771,0.0,0.0,0.0,0.0,0.0,2014-11-28,20
19772,19772,0.0,0.0,0.0,0.0,0.0,2014-11-28,21
19773,19773,0.0,0.0,0.0,0.0,0.0,2014-11-28,22
19774,19774,0.0,0.0,0.0,0.0,0.0,2014-11-28,23
19775,19775,0.0,0.0,0.0,0.0,0.0,2014-11-29,0
19776,19776,0.0,0.0,0.0,0.0,0.0,2014-11-29,1
19777,19777,0.0,0.0,0.0,0.0,0.0,2014-11-29,2
19778,19778,0.0,0.0,0.0,0.0,0.0,2014-11-29,3
19779,19779,0.0,0.0,0.0,0.0,0.0,2014-11-29,4
19780,19780,0.0,0.0,0.0,0.0,0.0,2014-11-29,5
19781,19781,0.0,0.0,0.0,0.0,0.0,2014-11-29,6
19782,19782,0.0,0.0,0.0,0.0,0.0,2014-11-29,7
19783,19783,0.0,0.0,0.0,0.0,0.0,2014-11-29,8
19784,19784,0.0,0.0,0.0,0.0,0.0,2014-11-29,9
19785,19785,0.0,0.0,0.0,0.0,0.0,2014-11-29,10
19786,19786,0.0,0.0,0.0,0.0,0.0,2014-11-29,11
19787,19787,0.0,0.0,0.0,0.0,0.0,2014-11-29,12
19788,19788,0.0,0.0,0.0,0.0,0.0,2014-11-29,13
19789,19789,0.0,0.0,0.0,0.0,0.0,2014-11-29,14
19790,19790,0.0,0.0,0.0,0.0,0.0,2014-11-29,15
19791,19791,0.0,0.0,0.0,0.0,0.0,2014-11-29,16
19792,19792,0.0,0.0,0.0,0.0,0.0,2014-11-29,17
19793,19793,0.0,0.0,0.0,0.0,0.0,2014-11-29,18
19794,19794,0.0,0.0,0.0,0.0,0.0,2014-11-29,19
19795,19795,0.0,0.0,0.0,0.0,0.0,2014-11-29,20
19796,19796,0.0,0.0,0.0,0.0,0.0,2014-11-29,21
19797,19797,0.0,0.0,0.0,0.0,0.0,2014-11-29,22
19798,19798,0.0,0.0,0.0,0.0,0.0,2014-11-29,23
19799,19799,0.0,0.0,0.0,0.0,0.0,2014-11-30,0
19800,19800,0.0,0.0,0.0,0.0,0.0,2014-11-30,1
19801,19801,0.0,0.0,0.0,0.0,0.0,2014-11-30,2
19802,19802,0.0,0.0,0.0,0.0,0.0,2014-11-30,3
19803,19803,0.0,0.0,0.0,0.0,0.0,2014-11-30,4
