,수위,총유입량,총방류량
16993,5.1,1492.813,1525.785
16994,5.1,1441.005,1441.005
16995,5.1,1440.86,1440.86
16996,5.1,1442.347,1442.347
16997,5.1,1442.067,1442.067
16998,5.1,1442.196,1442.196
16999,5.1,1441.819,1441.819
17000,5.1,1443.145,1443.145
17001,5.1,1391.228,1391.228
17002,5.1,1310.837,1310.837
17003,5.13,1333.891,1234.947
17004,5.15,1316.369,1250.397
17005,5.17,1336.329,1270.357
17006,5.17,1386.54,1386.54
17007,5.15,1426.196,1492.168
17008,5.11,1383.942,1515.886
17009,5.11,1344.871,1344.871
17010,5.1,1298.852,1331.824
17011,5.08,1239.938,1305.91
17012,5.15,1006.724,775.835
17013,5.28,1004.959,576.181
17014,5.29,1048.347,1015.347
17015,5.26,928.0,1026.972
17016,5.28,1087.205,1021.233
17017,5.29,1071.408,1038.408
17018,5.29,1041.535,1041.535
17019,5.28,1005.504,1038.504
17020,5.28,1034.157,1034.157
17021,5.28,1034.525,1034.525
17022,5.27,997.908,1030.88
17023,5.27,1027.22,1027.22
17024,5.28,1063.022,1030.05
17025,5.29,1073.135,1040.135
17026,5.3,1076.927,1043.955
17027,5.3,1047.638,1047.638
17028,5.3,1047.238,1047.238
17029,5.28,973.535,1039.507
17030,5.26,923.391,989.363
17031,5.22,621.348,753.265
17032,5.2,483.269,549.241
17033,5.2,456.528,456.528
17034,5.22,521.046,455.074
17035,5.27,648.505,483.588
17036,5.3,607.071,508.127
17037,5.3,616.53,616.53
17038,5.31,674.122,641.15
17039,5.3,692.941,725.913
17040,5.31,852.505,819.533
17041,5.3,778.358,811.33
17042,5.29,777.591,810.563
17043,5.28,770.821,803.821
17044,5.25,777.034,875.978
17045,5.23,850.502,916.474
17046,5.22,871.216,904.188
17047,5.2,828.478,894.45
17048,5.18,816.691,882.663
17049,5.17,800.469,833.441
17050,5.16,741.585,774.585
17051,5.18,838.358,772.386
17052,5.2,852.726,786.754
17053,5.2,794.124,794.124
17054,5.2,794.644,794.644
17055,5.18,725.032,791.004
17056,5.17,749.333,782.305
17057,5.15,706.582,772.554
17058,5.12,640.735,739.679
17059,5.14,647.78,581.808
17060,5.18,745.314,613.397
17061,5.21,1048.166,949.222
17062,5.27,1185.562,987.645
17063,5.29,1336.62,1270.648
17064,5.26,1258.623,1357.595
17065,5.26,1340.193,1340.193
17066,5.28,1418.754,1352.782
17067,5.29,1456.812,1423.812
17068,5.27,1467.813,1533.785
17069,5.24,1417.737,1516.681
17070,5.22,1428.136,1494.108
17071,5.19,1373.743,1472.687
17072,5.18,1425.492,1458.492
17073,5.16,1380.568,1446.54
17074,5.14,1375.961,1441.905
17075,5.12,1387.374,1453.346
17076,5.1,1347.044,1413.016
17077,5.1,1318.048,1318.048
17078,5.11,1264.368,1231.396
17079,5.13,1410.692,1344.72
17080,5.14,1390.7,1357.7
17081,5.15,1397.395,1364.423
17082,5.17,1441.178,1375.206
17083,5.18,1413.797,1380.825
17084,5.18,1384.589,1384.589
17085,5.18,1386.185,1386.185
17086,5.18,1390.337,1390.337
17087,5.18,1388.592,1388.592
17088,5.18,1387.615,1387.615
17089,5.17,1349.928,1382.9
17090,5.17,1378.816,1378.816
17091,5.17,1378.385,1378.385
17092,5.17,1378.001,1378.001
17093,5.16,1343.572,1376.572
17094,5.15,1338.49,1371.462
17095,5.16,1404.029,1371.057
17096,5.16,1371.171,1371.171
17097,5.15,1338.702,1371.674
17098,5.15,1368.016,1368.016
17099,5.14,1332.812,1365.784
17100,5.14,1360.885,1360.885
17101,5.13,1328.637,1361.637
17102,5.13,1355.195,1355.195
17103,5.13,1355.116,1355.116
17104,5.12,1317.11,1350.082
17105,5.12,1349.811,1349.811
17106,5.11,1309.669,1342.669
17107,5.14,1038.164,939.192
17108,5.14,929.313,929.313
17109,5.12,834.392,900.364
17110,5.12,761.851,761.851
17111,5.13,797.016,764.044
17112,5.14,801.177,768.177
17113,5.15,806.953,773.981
17114,5.16,814.695,781.723
17115,5.18,856.929,790.957
17116,5.19,831.34,798.34
17117,5.2,838.603,805.631
17118,5.24,957.404,825.46
17119,5.27,952.362,853.418
17120,5.28,1016.641,983.669
17121,5.27,1018.163,1051.135
17122,5.28,1085.494,1052.522
17123,5.28,1051.007,1051.007
17124,5.27,1017.451,1050.423
17125,5.27,1042.462,1042.462
17126,5.27,784.195,784.195
17127,5.3,740.506,641.562
17128,5.27,543.596,642.54
17129,5.21,411.014,608.931
17130,5.21,585.613,585.613
17131,5.21,585.285,585.285
17132,5.2,550.104,583.076
17133,5.18,605.539,671.511
17134,5.16,744.012,809.984
17135,5.16,806.503,806.503
17136,5.19,911.743,812.771
17137,5.2,1000.953,967.981
17138,5.2,988.728,988.728
17139,5.2,989.214,989.214
17140,5.2,989.003,989.003
17141,5.2,989.178,989.178
17142,5.2,990.146,990.146
17143,5.2,989.446,989.446
17144,5.23,1094.373,995.429
17145,5.29,1232.54,1034.623
17146,5.29,1510.838,1510.838
17147,5.21,1484.92,1748.809
17148,5.14,1470.214,1701.075
17149,5.07,1427.455,1658.344
17150,5.0,1402.309,1633.198
17151,4.94,1230.099,1591.655
17152,4.93,863.111,923.361
17153,4.97,1073.906,832.878
17154,4.99,977.946,857.418
17155,5.01,962.923,869.701
17156,5.03,942.099,876.127
17157,5.04,1022.694,989.694
17158,5.04,1095.243,1095.243
17159,5.03,1195.093,1228.093
17160,5.02,1192.65,1225.622
17161,5.02,1222.88,1222.88
17162,5.0,1238.678,1304.65
17163,4.96,1054.147,1295.175
17164,4.92,910.532,1151.56
17165,4.89,796.304,977.082
17166,4.89,719.714,719.714
17167,4.93,966.067,725.039
17168,4.96,951.76,770.982
17169,4.97,1000.605,940.355
17170,4.95,755.967,876.467
17171,4.99,352.545,111.517
17172,5.05,341.808,116.641
17173,5.1,297.459,132.542
17174,5.19,475.793,178.932
17175,5.26,443.26,212.399
17176,5.31,416.651,251.734
17177,5.35,452.467,320.523
17178,5.37,573.193,507.221
17179,5.4,649.939,550.995
17180,5.4,518.898,518.898
17181,5.39,427.145,460.117
17182,5.36,339.861,438.833
17183,5.34,354.558,420.502
17184,5.34,412.226,412.226
17185,5.34,446.905,446.905
17186,5.35,550.488,517.516
17187,5.36,555.686,522.714
17188,5.38,599.889,533.917
17189,5.38,540.74,540.74
17190,5.38,540.254,540.254
17191,5.38,540.321,540.321
17192,5.38,539.785,539.785
17193,5.36,464.689,530.661
17194,5.36,481.983,481.983
17195,5.34,563.143,629.087
17196,5.3,554.211,686.155
17197,5.28,595.929,661.901
17198,5.26,542.338,608.31
17199,5.24,456.267,522.211
17200,5.23,501.363,534.363
17201,5.2,503.858,602.802
17202,5.19,563.298,596.27
17203,5.18,558.19,591.19
17204,5.17,550.682,583.654
17205,5.15,509.157,575.129
17206,5.14,534.889,567.861
17207,5.13,528.926,561.926
17208,5.12,522.393,555.365
17209,5.11,518.496,551.496
17210,5.11,547.545,547.545
17211,5.1,510.169,543.141
17212,5.1,542.132,542.132
17213,5.1,542.587,542.587
17214,5.1,542.729,542.729
17215,5.1,542.985,542.985
17216,5.14,685.809,553.865
17217,5.16,638.851,572.907
17218,5.16,714.342,714.342
17219,5.16,722.841,722.841
17220,5.16,723.171,723.171
17221,5.16,740.61,740.61
17222,5.15,772.86,805.832
17223,5.15,802.317,802.317
17224,5.14,808.761,841.733
17225,5.13,884.54,917.54
17226,5.12,876.343,909.315
17227,5.12,909.926,909.926
17228,5.12,910.992,910.992
17229,5.12,910.876,910.876
17230,5.12,911.222,911.222
17231,5.17,1089.508,924.591
17232,5.18,1091.395,1058.423
17233,5.18,1142.293,1142.293
17234,5.19,1180.196,1147.196
17235,5.19,1148.579,1148.579
17236,5.19,1148.657,1148.657
17237,5.17,1078.52,1144.492
17238,5.15,1062.352,1128.324
17239,5.15,1120.787,1120.787
17240,5.14,1082.91,1115.882
17241,5.13,1077.651,1110.651
17242,5.13,1108.38,1108.38
17243,5.13,1109.047,1109.047
17244,5.13,1109.388,1109.388
17245,5.13,1111.482,1111.482
17246,5.13,1114.227,1114.227
17247,5.16,1225.434,1126.49
17248,5.18,1206.067,1140.095
17249,5.18,1143.543,1143.543
17250,5.22,1285.1,1153.156
17251,5.26,1319.01,1187.093
17252,5.28,1322.933,1256.961
17253,5.28,1368.973,1368.973
17254,5.28,1368.846,1368.846
17255,5.28,1368.107,1368.107
17256,5.26,1233.101,1299.073
17257,5.25,1166.537,1199.509
17258,5.22,1006.859,1105.803
17259,5.22,916.462,916.462
17260,5.22,916.231,916.231
17261,5.22,916.479,916.479
17262,5.22,916.204,916.204
17263,5.22,916.103,916.103
17264,5.23,953.185,920.213
17265,5.23,923.452,923.452
17266,5.24,957.16,924.16
17267,5.24,929.433,929.433
17268,5.24,927.24,927.24
17269,5.24,926.838,926.838
17270,5.24,925.485,925.485
17271,5.24,923.996,923.996
17272,5.24,923.102,923.102
17273,5.23,884.542,917.542
17274,5.23,914.123,914.123
17275,5.23,914.297,914.297
17276,5.22,874.822,907.794
17277,5.21,874.393,907.393
17278,5.21,901.02,901.02
17279,5.21,901.589,901.589
17280,5.2,888.628,921.6
17281,5.19,954.75,987.722
17282,5.17,914.165,980.137
17283,5.16,939.352,972.352
17284,5.15,932.046,965.018
17285,5.13,889.899,955.871
17286,5.12,915.041,948.013
17287,5.11,908.499,941.499
17288,5.1,904.637,937.609
17289,5.1,933.68,933.68
17290,5.09,897.531,930.503
17291,5.08,892.833,925.833
17292,5.07,889.304,922.276
17293,5.05,850.191,916.163
17294,5.04,877.672,910.644
17295,5.03,818.012,851.012
17296,5.03,727.11,727.11
17297,5.03,727.822,727.822
17298,5.03,728.025,728.025
17299,5.03,728.037,728.037
17300,5.03,728.409,728.409
17301,5.04,764.03,731.03
17302,5.05,767.509,734.537
17303,5.06,772.179,739.207
17304,5.07,776.308,743.308
17305,5.09,815.712,749.74
17306,5.17,1145.028,881.167
17307,5.23,1275.969,1078.08
17308,5.24,1543.439,1510.439
17309,5.32,1887.689,1623.828
17310,5.36,2194.803,2062.886
17311,5.35,2421.827,2454.799
17312,5.2,2315.735,2810.485
17313,5.07,2200.663,2629.441
17314,5.01,2371.998,2569.915
17315,4.97,2325.396,2539.146
17316,4.95,2396.86,2517.36
17317,4.95,2517.393,2517.393
17318,4.98,2693.542,2512.792
17319,5.07,2880.64,2529.223
17320,5.29,3369.873,2644.234
17321,5.57,3435.025,2529.192
17322,5.81,3844.683,3113.766
17323,5.97,3723.419,3236.113
17324,6.07,3783.054,3340.748
17325,6.17,3967.465,3466.104
17326,6.25,3970.925,3569.814
17327,6.3,3898.204,3647.537
17328,6.35,3960.995,3710.301
17329,6.39,3964.991,3764.463
17330,6.41,3905.038,3804.76
17331,6.44,3987.746,3837.329
17332,6.46,3964.641,3864.391
17333,6.47,3933.844,3883.705
17334,6.48,3944.415,3894.276
17335,6.48,3904.432,3904.432
17336,6.48,3904.224,3904.224
17337,6.46,3792.547,3892.825
17338,6.45,3824.339,3874.45
17339,6.43,3752.584,3852.862
17340,6.4,3675.043,3825.46
17341,6.37,3640.144,3790.561
17342,6.35,3659.139,3759.389
17343,6.32,3577.444,3727.861
17344,6.3,3591.866,3692.144
17345,6.26,3455.564,3656.12
17346,6.22,3414.835,3615.363
17347,6.2,3475.182,3575.46
17348,6.17,3370.033,3520.45
17349,6.13,3285.427,3485.955
17350,6.08,3179.253,3429.947
17351,6.02,3049.978,3350.784
17352,5.92,2931.097,3275.014
17353,5.81,2843.316,3178.344
17354,5.69,2752.858,3118.302
17355,5.59,2691.307,2995.863
17356,5.51,2680.125,2923.792
17357,5.41,2497.072,2824.378
17358,5.29,2289.276,2685.054
17359,5.18,2224.275,2587.108
17360,5.09,2205.665,2502.498
17361,5.03,2245.536,2443.453
17362,4.97,2118.206,2397.928
17363,4.92,2121.435,2422.713
17364,4.91,2378.845,2439.123
17365,4.96,2751.249,2449.943
17366,5.03,2841.282,2501.31
17367,5.09,2735.28,2537.363
17368,5.1,2590.029,2557.057
17369,5.04,2298.456,2496.345
17370,4.98,2194.62,2447.092
17371,4.92,2103.809,2465.337
17372,4.89,2342.91,2523.688
17373,4.89,2515.037,2515.037
17374,4.89,2515.183,2515.183
17375,4.9,2577.372,2517.122
17376,4.93,2709.01,2528.232
17377,4.95,2661.028,2540.5
17378,4.98,2734.558,2553.808
17379,5.01,2722.133,2568.633
17380,5.05,2719.519,2587.575
17381,5.1,2778.648,2613.731
17382,5.15,2794.852,2629.935
17383,5.19,2679.305,2547.361
17384,5.29,2943.028,2613.195
17385,5.42,3154.039,2725.261
17386,5.65,3647.251,2926.557
17387,5.78,3535.634,3139.717
17388,5.88,3524.524,3219.968
17389,5.96,3522.0,3278.361
17390,6.03,3601.435,3329.185
17391,6.08,3670.167,3419.5
17392,6.13,3683.482,3432.788
17393,6.17,3698.82,3498.292
17394,6.2,3693.756,3543.339
17395,6.23,3728.61,3578.193
17396,6.25,3704.683,3604.405
17397,6.26,3675.576,3625.465
17398,6.27,3691.276,3641.137
17399,6.27,3644.703,3644.703
17400,6.28,3704.209,3654.07
17401,6.28,3656.764,3656.764
17402,6.28,3656.578,3656.578
17403,6.27,3595.966,3646.105
17404,6.25,3532.414,3632.664
17405,6.23,3510.97,3611.248
17406,6.21,3485.014,3585.292
17407,6.19,3456.071,3556.349
17408,6.15,3314.762,3515.29
17409,6.1,3209.872,3460.566
17410,6.02,2981.537,3382.62
17411,5.9,2880.189,3285.022
17412,5.76,2780.099,3206.488
17413,5.59,2548.806,3066.528
17414,5.5,2661.146,2935.257
17415,5.39,2448.431,2811.237
17416,5.25,2206.305,2668.083
17417,5.11,2081.34,2543.118
17418,5.01,2129.632,2459.465
17419,4.89,1719.321,2415.127
17420,4.82,1775.541,2197.347
17421,4.92,2265.966,1663.383
17422,5.05,2618.925,1971.953
17423,5.1,2506.74,2341.823
17424,5.1,2353.015,2353.015
17425,5.1,2352.94,2352.94
17426,5.09,2317.613,2350.585
17427,5.07,2275.223,2341.195
17428,5.05,2264.643,2330.615
17429,5.02,2219.496,2318.44
17430,4.99,2178.573,2304.795
17431,4.96,2099.947,2280.725
17432,4.92,1965.554,2206.582
17433,4.9,1811.645,1932.173
17434,4.92,1643.923,1523.395
17435,5.01,1672.32,1157.292
17436,5.03,1262.398,1196.426
17437,5.0,1095.298,1194.242
17438,4.97,473.427,654.205
17439,4.98,390.482,330.232
17440,5.01,260.348,106.848
17441,5.03,180.016,114.044
17442,5.09,324.582,126.665
17443,5.17,435.192,171.331
17444,5.2,505.798,406.854
17445,5.2,689.377,689.377
17446,5.22,949.611,883.639
17447,5.25,1086.412,987.468
17448,5.28,1189.384,1090.44
17449,5.29,1229.136,1196.136
17450,5.3,1240.095,1207.123
17451,5.31,1249.466,1216.494
17452,5.31,1215.978,1215.978
17453,5.31,1215.35,1215.35
17454,5.31,1223.337,1223.337
17455,5.27,1240.052,1371.969
17456,5.22,1166.033,1330.95
17457,5.18,1165.136,1297.08
17458,5.15,1028.693,1127.637
17459,5.16,863.12,830.148
17460,5.17,869.191,836.191
17461,5.18,872.818,839.846
17462,5.18,843.724,843.724
17463,5.2,916.238,850.266
17464,5.21,887.33,854.358
17465,5.21,861.103,861.103
17466,5.22,898.355,865.355
17467,5.22,868.877,868.877
17468,5.23,908.295,875.323
17469,5.24,913.788,880.788
17470,5.25,920.092,887.12
17471,5.25,892.19,892.19
17472,5.26,929.02,896.048
17473,5.26,899.833,899.833
17474,5.26,900.035,900.035
17475,5.27,940.415,907.415
17476,5.27,908.058,908.058
17477,5.28,943.165,910.193
17478,5.28,915.343,915.343
17479,5.29,952.485,919.485
17480,5.3,962.17,929.198
17481,5.31,1143.86,1110.888
17482,5.29,1236.082,1302.026
17483,5.25,1390.936,1522.88
17484,5.23,1429.505,1495.477
17485,5.24,1528.178,1495.178
17486,5.29,1887.6,1722.683
17487,5.4,2465.285,2102.479
17488,5.44,2942.861,2810.917
17489,5.47,3039.28,2940.336
17490,5.68,3736.177,3089.038
17491,5.68,3189.912,3189.912
17492,5.69,3122.506,3092.034
17493,5.74,3270.637,3118.359
17494,5.79,3309.972,3157.694
17495,5.83,3308.688,3186.882
17496,5.88,3352.153,3199.875
17497,5.89,3262.695,3232.223
17498,5.88,3203.766,3234.238
17499,5.87,3196.488,3226.932
17500,5.85,3154.36,3215.277
17501,5.79,3010.907,3193.629
17502,5.72,2905.2,3118.394
17503,5.64,2842.977,3086.616
17504,5.6,2889.453,3011.286
17505,5.58,2914.525,2975.442
17506,5.54,2812.549,2934.355
17507,5.51,2803.78,2895.169
17508,5.48,2735.935,2832.352
17509,5.45,2700.769,2799.713
17510,5.42,2694.063,2793.007
17511,5.38,2621.413,2753.357
17512,5.34,2541.187,2673.104
17513,5.3,2540.57,2672.514
17514,5.26,2178.836,2310.78
17515,5.21,2130.179,2295.096
17516,5.16,2101.567,2266.484
17517,5.23,2798.641,2567.752
17518,5.37,3136.818,2675.04
17519,5.4,2972.028,2873.084
17520,5.4,2886.688,2886.688
17521,5.35,2699.158,2864.075
17522,5.28,2571.577,2802.466
17523,5.19,2424.956,2721.789
17524,5.1,2348.149,2645.01
17525,5.05,2418.745,2583.662
17526,5.03,2368.589,2434.561
17527,5.03,2389.17,2389.17
17528,5.01,2319.793,2385.765
17529,4.95,2022.91,2357.16
17530,4.93,1960.657,2081.185
17531,4.96,2143.348,1962.57
17532,4.98,2110.765,1990.265
17533,4.99,2063.756,2003.478
17534,4.99,2005.36,2005.36
17535,4.99,2005.804,2005.804
17536,4.99,2084.949,2084.949
17537,4.98,2033.125,2093.403
17538,4.97,2019.743,2079.993
17539,4.96,2009.183,2069.433
17540,4.95,1996.617,2056.867
17541,4.93,1923.947,2044.475
17542,4.92,1972.635,2032.885
17543,4.91,1961.235,2021.513
17544,4.9,1950.96,2011.21
17545,4.88,1876.147,1996.675
17546,4.86,1861.253,1981.753
17547,4.85,1906.429,1966.679
17548,4.83,1829.482,1950.01
17549,4.81,1815.453,1935.981
17550,4.8,1858.275,1918.525
17551,4.78,1781.562,1902.09
17552,4.76,1766.575,1887.075
17553,4.78,1495.19,1374.69
17554,5.01,1531.883,173.216
17555,5.25,962.754,171.143
17556,5.23,252.473,318.445
17557,5.24,524.522,491.522
17558,5.32,1072.015,808.154
17559,5.35,1521.266,1422.322
17560,5.23,1468.013,1863.819
17561,5.17,1562.276,1760.165
17562,5.17,1572.411,1572.411
17563,5.15,1497.212,1563.184
17564,5.12,1445.092,1544.036
17565,5.08,1387.667,1519.611
17566,5.05,1408.573,1507.517
17567,5.02,1402.459,1501.403
17568,4.97,1239.923,1486.673
17569,4.91,1078.482,1440.038
17570,4.83,879.939,1361.995
17571,4.8,787.749,968.527
17572,4.8,740.305,740.305
17573,4.82,901.083,780.555
17574,4.82,886.181,886.181
17575,4.83,949.769,889.519
17576,4.84,1151.095,1090.845
17577,4.82,1046.958,1167.458
17578,4.8,1028.717,1149.245
17579,4.81,667.268,607.018
17580,4.9,657.353,115.02
17581,4.98,598.362,116.306
17582,5.04,374.106,121.634
17583,5.19,650.563,155.813
17584,5.28,520.848,224.015
17585,5.33,437.722,272.805
17586,5.36,428.966,330.022
17587,5.36,505.314,505.314
17588,5.36,506.391,506.391
17589,5.37,541.672,508.672
17590,5.37,514.36,514.36
17591,5.37,514.238,514.238
17592,5.37,609.007,609.007
17593,5.35,652.42,718.392
17594,5.36,744.386,711.414
17595,5.36,719.372,719.372
17596,5.36,718.766,718.766
17597,5.36,718.142,718.142
17598,5.36,717.523,717.523
17599,5.36,717.011,717.011
17600,5.36,717.061,717.061
17601,5.35,683.841,716.813
17602,5.36,750.233,717.261
17603,5.34,644.797,710.741
17604,5.33,666.612,699.612
17605,5.32,660.012,692.984
17606,5.31,650.913,683.913
17607,5.3,642.067,675.039
17608,5.3,669.33,669.33
17609,5.3,669.198,669.198
17610,5.3,669.305,669.305
17611,5.29,631.442,664.414
17612,5.29,662.405,662.405
17613,5.28,625.151,658.151
17614,5.28,654.608,654.608
17615,5.27,618.261,651.233
17616,5.27,647.026,647.026
17617,5.26,608.25,641.25
17618,5.25,603.392,636.364
17619,5.24,594.996,627.968
17620,5.23,587.032,620.032
17621,5.22,580.826,613.798
17622,5.21,574.199,607.199
17623,5.2,568.925,601.897
17624,5.2,595.109,595.109
17625,5.18,524.773,590.745
17626,5.17,571.513,604.485
17627,5.15,575.15,641.122
17628,5.14,600.334,633.306
17629,5.12,566.321,632.293
17630,5.11,616.338,649.338
17631,5.1,611.757,644.729
17632,5.1,642.564,642.564
17633,5.09,606.867,639.839
17634,5.08,603.561,636.561
17635,5.07,600.19,633.162
17636,5.06,597.847,630.847
17637,5.05,594.286,627.258
17638,5.04,591.739,624.711
17639,5.03,648.215,681.215
17640,5.01,650.376,716.348
17641,4.97,495.014,708.764
17642,4.94,518.135,698.913
17643,4.91,508.695,689.473
17644,4.86,377.576,678.854
17645,4.81,360.973,662.279
17646,4.79,340.655,461.155
17647,4.78,207.717,267.995
17648,4.78,143.443,143.443
17649,4.78,120.555,120.555
17650,4.8,224.949,104.421
17651,4.82,200.227,79.699
17652,4.85,296.118,115.34
17653,4.88,299.062,118.312
17654,4.92,359.663,118.607
17655,4.94,239.46,118.96
17656,4.97,299.987,119.209
17657,5.0,300.302,119.524
17658,5.02,223.475,157.503
17659,5.03,294.308,261.336
17660,5.04,297.853,264.853
17661,5.05,302.03,269.058
17662,5.06,306.07,273.098
17663,5.06,273.637,273.637
17664,5.06,273.718,273.718
17665,5.06,273.428,273.428
17666,5.06,273.551,273.551
17667,5.06,273.528,273.528
17668,5.06,273.324,273.324
17669,5.06,273.391,273.391
17670,5.06,273.1,273.1
17671,5.06,273.215,273.215
17672,5.06,273.349,273.349
17673,5.07,259.676,226.676
17674,5.1,256.661,157.717
17675,5.13,204.959,106.015
17676,5.15,184.922,118.95
17677,5.18,277.975,179.031
17678,5.19,430.172,397.172
17679,5.17,514.848,580.82
17680,5.15,504.579,570.551
17681,5.14,530.886,563.858
17682,5.1,417.805,549.749
17683,5.08,470.959,536.931
17684,5.07,498.865,531.837
17685,5.06,495.302,528.302
17686,5.04,458.943,524.887
17687,5.04,520.468,520.468
17688,5.04,453.86,453.86
17689,5.04,447.253,447.253
17690,5.04,448.045,448.045
17691,5.04,447.825,447.825
17692,5.04,448.167,448.167
17693,5.05,483.712,450.74
17694,5.05,450.342,450.342
17695,5.06,486.22,453.248
17696,5.06,453.632,453.632
17697,5.07,490.433,457.433
17698,5.08,491.596,458.624
17699,5.09,494.442,461.442
17700,5.09,463.732,463.732
17701,5.1,499.115,466.143
17702,5.09,750.433,783.405
17703,5.0,996.453,1293.314
17704,4.98,1144.336,1264.864
17705,4.97,1114.556,1174.806
17706,5.03,625.812,346.09
17707,5.01,339.052,405.024
17708,4.97,179.818,393.568
17709,4.97,329.898,329.898
17710,4.99,508.663,388.135
17711,4.99,514.59,514.59
17712,4.97,463.325,583.853
17713,4.98,646.155,585.905
17714,4.98,723.373,723.373
17715,4.98,725.382,725.382
17716,4.98,726.287,726.287
17717,4.97,662.692,722.942
17718,4.96,656.915,717.165
17719,4.95,543.035,603.285
17720,4.94,408.619,468.897
17721,4.92,304.723,425.223
17722,4.92,118.39,118.39
17723,4.94,235.62,115.12
17724,4.95,175.408,115.13
17725,4.98,295.723,114.973
17726,5.03,243.563,24.091
17727,5.07,185.424,53.48
17728,5.09,202.463,136.491
17729,5.13,278.979,147.062
17730,5.17,438.759,306.815
17731,5.18,496.014,463.042
17732,5.18,523.568,523.568
17733,5.19,640.072,607.072
17734,5.17,581.822,647.794
17735,5.15,572.146,638.118
17736,5.14,596.61,629.582
17737,5.11,518.118,617.09
17738,5.1,574.453,607.425
