Unnamed: 0,수산대교(창원)_수위,여의리(의령군)_수위,의령군(정암교)_수위,함안군(서출리)_수위,합천군(적포교)_수위,date,time
15560,0.0572109654350417,0.175233644859813,0.0812807881773399,0.1787148594377509,0.1743642968344577,2014-06-06,9
15561,0.0572109654350417,0.175233644859813,0.083743842364532,0.1787148594377509,0.1743642968344577,2014-06-06,10
15562,0.0572109654350417,0.1746495327102804,0.083743842364532,0.1787148594377509,0.1743642968344577,2014-06-06,11
15563,0.0584028605482717,0.1746495327102804,0.084975369458128,0.1777108433734939,0.1743642968344577,2014-06-06,12
15564,0.0584028605482717,0.1746495327102804,0.083743842364532,0.1777108433734939,0.1738453554748313,2014-06-06,13
15565,0.0595947556615017,0.1740654205607476,0.083743842364532,0.1777108433734939,0.1733264141152049,2014-06-06,14
15566,0.0595947556615017,0.1740654205607476,0.0825123152709359,0.1767068273092369,0.1733264141152049,2014-06-06,15
15567,0.0595947556615017,0.1740654205607476,0.0800492610837438,0.1757028112449798,0.1733264141152049,2014-06-06,16
15568,0.0595947556615017,0.1740654205607476,0.0775862068965517,0.1757028112449798,0.1728074727555786,2014-06-06,17
15569,0.0595947556615017,0.1734813084112149,0.0751231527093596,0.1757028112449798,0.1717695900363259,2014-06-06,18
15570,0.0607866507747318,0.1734813084112149,0.0738916256157635,0.1746987951807228,0.1717695900363259,2014-06-06,19
15571,0.0619785458879618,0.1728971962616822,0.0726600985221675,0.1736947791164658,0.1717695900363259,2014-06-06,20
15572,0.0619785458879618,0.1728971962616822,0.0701970443349753,0.1726907630522088,0.1712506486766995,2014-06-06,21
15573,0.0619785458879618,0.1723130841121495,0.0689655172413793,0.1726907630522088,0.1712506486766995,2014-06-06,22
15574,0.0619785458879618,0.1723130841121495,0.0665024630541872,0.1726907630522088,0.1712506486766995,2014-06-06,23
15575,0.0619785458879618,0.1723130841121495,0.0652709359605911,0.1716867469879517,0.1712506486766995,2014-06-07,0
15576,0.0619785458879618,0.1723130841121495,0.064039408866995,0.1706827309236947,0.1707317073170731,2014-06-07,1
15577,0.0619785458879618,0.1717289719626168,0.064039408866995,0.1706827309236947,0.1702127659574468,2014-06-07,2
15578,0.0619785458879618,0.1717289719626168,0.0665024630541872,0.1706827309236947,0.1702127659574468,2014-06-07,3
15579,0.0619785458879618,0.1717289719626168,0.0689655172413793,0.1696787148594377,0.1702127659574468,2014-06-07,4
15580,0.0619785458879618,0.1717289719626168,0.0738916256157635,0.1696787148594377,0.1702127659574468,2014-06-07,5
15581,0.0619785458879618,0.1717289719626168,0.0775862068965517,0.1696787148594377,0.1702127659574468,2014-06-07,6
15582,0.0619785458879618,0.1717289719626168,0.0812807881773399,0.1696787148594377,0.1702127659574468,2014-06-07,7
15583,0.0607866507747318,0.1717289719626168,0.083743842364532,0.1696787148594377,0.1702127659574468,2014-06-07,8
15584,0.0607866507747318,0.1717289719626168,0.0862068965517241,0.1696787148594377,0.1702127659574468,2014-06-07,9
15585,0.0595947556615017,0.1717289719626168,0.0862068965517241,0.1696787148594377,0.1702127659574468,2014-06-07,10
15586,0.0595947556615017,0.1711448598130841,0.0874384236453202,0.1696787148594377,0.169174883238194,2014-06-07,11
15587,0.0560190703218116,0.1705607476635514,0.0862068965517241,0.1696787148594377,0.169174883238194,2014-06-07,12
15588,0.0548271752085816,0.1705607476635514,0.084975369458128,0.1696787148594377,0.1702127659574468,2014-06-07,13
15589,0.0560190703218116,0.1711448598130841,0.083743842364532,0.1706827309236947,0.1717695900363259,2014-06-07,14
15590,0.0584028605482717,0.1717289719626168,0.0812807881773399,0.1726907630522088,0.1717695900363259,2014-06-07,15
15591,0.0595947556615017,0.1717289719626168,0.0788177339901477,0.1746987951807228,0.1722885313959522,2014-06-07,16
15592,0.0584028605482717,0.1723130841121495,0.0763546798029556,0.1757028112449798,0.1743642968344577,2014-06-07,17
15593,0.0560190703218116,0.1728971962616822,0.0726600985221675,0.1757028112449798,0.1759211209133367,2014-06-07,18
15594,0.0548271752085816,0.1740654205607476,0.0714285714285714,0.1787148594377509,0.1764400622729631,2014-06-07,19
15595,0.0548271752085816,0.1746495327102804,0.0689655172413793,0.180722891566265,0.1769590036325895,2014-06-07,20
15596,0.0548271752085816,0.175233644859813,0.0677339901477832,0.182730923694779,0.1774779449922158,2014-06-07,21
15597,0.0560190703218116,0.1758177570093458,0.0652709359605911,0.1847389558232931,0.1790347690710949,2014-06-07,22
15598,0.0560190703218116,0.1758177570093458,0.064039408866995,0.1847389558232931,0.1790347690710949,2014-06-07,23
15599,0.0560190703218116,0.1758177570093458,0.0615763546798029,0.1857429718875501,0.1790347690710949,2014-06-08,0
15600,0.0560190703218116,0.1758177570093458,0.0603448275862069,0.1857429718875501,0.1790347690710949,2014-06-08,1
15601,0.0560190703218116,0.1758177570093458,0.0603448275862069,0.1857429718875501,0.1790347690710949,2014-06-08,2
15602,0.0572109654350417,0.1758177570093458,0.0603448275862069,0.1857429718875501,0.1790347690710949,2014-06-08,3
15603,0.0572109654350417,0.1758177570093458,0.062807881773399,0.1857429718875501,0.1790347690710949,2014-06-08,4
15604,0.0572109654350417,0.175233644859813,0.0652709359605911,0.1857429718875501,0.1785158277114686,2014-06-08,5
15605,0.0560190703218116,0.1746495327102804,0.0689655172413793,0.1857429718875501,0.1785158277114686,2014-06-08,6
15606,0.0560190703218116,0.1746495327102804,0.0726600985221675,0.1847389558232931,0.1779968863518422,2014-06-08,7
15607,0.0560190703218116,0.1740654205607476,0.0751231527093596,0.1837349397590361,0.1779968863518422,2014-06-08,8
15608,0.0560190703218116,0.1734813084112149,0.0788177339901477,0.1837349397590361,0.1774779449922158,2014-06-08,9
15609,0.0560190703218116,0.1728971962616822,0.0812807881773399,0.182730923694779,0.1769590036325895,2014-06-08,10
15610,0.0560190703218116,0.1728971962616822,0.0825123152709359,0.182730923694779,0.1774779449922158,2014-06-08,11
15611,0.0560190703218116,0.1728971962616822,0.083743842364532,0.182730923694779,0.1774779449922158,2014-06-08,12
15612,0.0560190703218116,0.1728971962616822,0.083743842364532,0.182730923694779,0.1769590036325895,2014-06-08,13
15613,0.0572109654350417,0.1728971962616822,0.083743842364532,0.1837349397590361,0.1769590036325895,2014-06-08,14
15614,0.0572109654350417,0.1728971962616822,0.0825123152709359,0.1837349397590361,0.1774779449922158,2014-06-08,15
15615,0.0572109654350417,0.1728971962616822,0.0800492610837438,0.1837349397590361,0.1774779449922158,2014-06-08,16
15616,0.0572109654350417,0.1728971962616822,0.0788177339901477,0.1847389558232931,0.1774779449922158,2014-06-08,17
15617,0.0572109654350417,0.1728971962616822,0.0763546798029556,0.1847389558232931,0.1779968863518422,2014-06-08,18
15618,0.0572109654350417,0.1734813084112149,0.0751231527093596,0.1847389558232931,0.1779968863518422,2014-06-08,19
15619,0.0572109654350417,0.1734813084112149,0.0726600985221675,0.1847389558232931,0.1779968863518422,2014-06-08,20
15620,0.0572109654350417,0.1734813084112149,0.0701970443349753,0.1847389558232931,0.1779968863518422,2014-06-08,21
15621,0.0572109654350417,0.1734813084112149,0.0677339901477832,0.1847389558232931,0.1774779449922158,2014-06-08,22
15622,0.0572109654350417,0.1728971962616822,0.0652709359605911,0.1837349397590361,0.1774779449922158,2014-06-08,23
15623,0.0572109654350417,0.1728971962616822,0.064039408866995,0.1837349397590361,0.1769590036325895,2014-06-09,0
15624,0.0572109654350417,0.1723130841121495,0.0615763546798029,0.182730923694779,0.1769590036325895,2014-06-09,1
15625,0.0572109654350417,0.1723130841121495,0.0615763546798029,0.182730923694779,0.1764400622729631,2014-06-09,2
15626,0.0572109654350417,0.1723130841121495,0.0615763546798029,0.181726907630522,0.1764400622729631,2014-06-09,3
15627,0.0572109654350417,0.1717289719626168,0.064039408866995,0.180722891566265,0.1759211209133367,2014-06-09,4
15628,0.0572109654350417,0.1717289719626168,0.0665024630541872,0.180722891566265,0.1759211209133367,2014-06-09,5
15629,0.0572109654350417,0.1711448598130841,0.0701970443349753,0.179718875502008,0.1754021795537104,2014-06-09,6
15630,0.0572109654350417,0.1711448598130841,0.0726600985221675,0.179718875502008,0.1754021795537104,2014-06-09,7
15631,0.0572109654350417,0.1705607476635514,0.0751231527093596,0.1787148594377509,0.174883238194084,2014-06-09,8
15632,0.0572109654350417,0.1705607476635514,0.0763546798029556,0.1787148594377509,0.174883238194084,2014-06-09,9
15633,0.0572109654350417,0.1705607476635514,0.0788177339901477,0.1787148594377509,0.174883238194084,2014-06-09,10
15634,0.0548271752085816,0.1699766355140187,0.0800492610837438,0.1777108433734939,0.1743642968344577,2014-06-09,11
15635,0.0560190703218116,0.1699766355140187,0.0812807881773399,0.179718875502008,0.1759211209133367,2014-06-09,12
15636,0.0572109654350417,0.1711448598130841,0.0812807881773399,0.179718875502008,0.1764400622729631,2014-06-09,13
15637,0.0584028605482717,0.1711448598130841,0.0800492610837438,0.180722891566265,0.1764400622729631,2014-06-09,14
15638,0.0584028605482717,0.1717289719626168,0.0800492610837438,0.182730923694779,0.1769590036325895,2014-06-09,15
15639,0.0560190703218116,0.1728971962616822,0.0775862068965517,0.1837349397590361,0.1785158277114686,2014-06-09,16
15640,0.0560190703218116,0.1728971962616822,0.0751231527093596,0.1837349397590361,0.1779968863518422,2014-06-09,17
15641,0.0560190703218116,0.1728971962616822,0.0738916256157635,0.1857429718875501,0.1785158277114686,2014-06-09,18
15642,0.0560190703218116,0.1740654205607476,0.0714285714285714,0.1857429718875501,0.1800726517903476,2014-06-09,19
15643,0.0572109654350417,0.1746495327102804,0.0701970443349753,0.1867469879518072,0.1800726517903476,2014-06-09,20
15644,0.0572109654350417,0.1746495327102804,0.0689655172413793,0.1887550200803212,0.1800726517903476,2014-06-09,21
15645,0.0572109654350417,0.175233644859813,0.0665024630541872,0.1887550200803212,0.180591593149974,2014-06-09,22
15646,0.0584028605482717,0.175233644859813,0.064039408866995,0.1877510040160642,0.1811105345096004,2014-06-09,23
15647,0.0584028605482717,0.175233644859813,0.062807881773399,0.1877510040160642,0.1795537104307213,2014-06-10,0
15648,0.0595947556615017,0.175233644859813,0.0615763546798029,0.1877510040160642,0.1795537104307213,2014-06-10,1
15649,0.0595947556615017,0.175233644859813,0.0615763546798029,0.1877510040160642,0.1795537104307213,2014-06-10,2
15650,0.0584028605482717,0.175233644859813,0.0615763546798029,0.1877510040160642,0.1790347690710949,2014-06-10,3
15651,0.0572109654350417,0.1746495327102804,0.064039408866995,0.1867469879518072,0.1785158277114686,2014-06-10,4
15652,0.0572109654350417,0.1746495327102804,0.0665024630541872,0.1867469879518072,0.1785158277114686,2014-06-10,5
15653,0.0572109654350417,0.1746495327102804,0.0701970443349753,0.1867469879518072,0.1785158277114686,2014-06-10,6
15654,0.0572109654350417,0.1746495327102804,0.0726600985221675,0.1857429718875501,0.1785158277114686,2014-06-10,7
15655,0.0572109654350417,0.1740654205607476,0.0751231527093596,0.1857429718875501,0.1779968863518422,2014-06-10,8
15656,0.0572109654350417,0.1740654205607476,0.0775862068965517,0.1857429718875501,0.1779968863518422,2014-06-10,9
15657,0.0572109654350417,0.1734813084112149,0.0788177339901477,0.1857429718875501,0.1779968863518422,2014-06-10,10
15658,0.0572109654350417,0.1734813084112149,0.0800492610837438,0.1857429718875501,0.1779968863518422,2014-06-10,11
15659,0.0572109654350417,0.1734813084112149,0.0812807881773399,0.1857429718875501,0.1779968863518422,2014-06-10,12
15660,0.0572109654350417,0.1734813084112149,0.0812807881773399,0.1857429718875501,0.1790347690710949,2014-06-10,13
15661,0.0584028605482717,0.1740654205607476,0.0800492610837438,0.1857429718875501,0.1790347690710949,2014-06-10,14
15662,0.0584028605482717,0.1740654205607476,0.0788177339901477,0.1867469879518072,0.1790347690710949,2014-06-10,15
15663,0.0584028605482717,0.1740654205607476,0.0775862068965517,0.1887550200803212,0.1790347690710949,2014-06-10,16
15664,0.0572109654350417,0.1746495327102804,0.0751231527093596,0.1887550200803212,0.1795537104307213,2014-06-10,17
15665,0.0572109654350417,0.1746495327102804,0.0726600985221675,0.1887550200803212,0.1795537104307213,2014-06-10,18
15666,0.0584028605482717,0.1746495327102804,0.0714285714285714,0.1897590361445782,0.1795537104307213,2014-06-10,19
15667,0.0584028605482717,0.175233644859813,0.0701970443349753,0.1897590361445782,0.1800726517903476,2014-06-10,20
15668,0.0584028605482717,0.1758177570093458,0.0689655172413793,0.1907630522088353,0.180591593149974,2014-06-10,21
15669,0.0584028605482717,0.1758177570093458,0.0665024630541872,0.1907630522088353,0.180591593149974,2014-06-10,22
15670,0.0584028605482717,0.1758177570093458,0.0652709359605911,0.1907630522088353,0.180591593149974,2014-06-10,23
15671,0.0584028605482717,0.1764018691588785,0.062807881773399,0.1907630522088353,0.1811105345096004,2014-06-11,0
15672,0.0595947556615017,0.1764018691588785,0.0615763546798029,0.1907630522088353,0.1811105345096004,2014-06-11,1
15673,0.0595947556615017,0.1764018691588785,0.0603448275862069,0.1907630522088353,0.1811105345096004,2014-06-11,2
15674,0.0595947556615017,0.1764018691588785,0.0603448275862069,0.1907630522088353,0.1811105345096004,2014-06-11,3
15675,0.0595947556615017,0.1764018691588785,0.064039408866995,0.1907630522088353,0.1811105345096004,2014-06-11,4
15676,0.0607866507747318,0.1764018691588785,0.0701970443349753,0.1907630522088353,0.1811105345096004,2014-06-11,5
15677,0.0607866507747318,0.1764018691588785,0.0788177339901477,0.1907630522088353,0.1811105345096004,2014-06-11,6
15678,0.0607866507747318,0.1764018691588785,0.084975369458128,0.1907630522088353,0.180591593149974,2014-06-11,7
15679,0.0619785458879618,0.1758177570093458,0.0899014778325123,0.1897590361445782,0.180591593149974,2014-06-11,8
15680,0.0619785458879618,0.1764018691588785,0.0923645320197044,0.1897590361445782,0.1821484172288531,2014-06-11,9
15681,0.0607866507747318,0.1764018691588785,0.0935960591133005,0.1887550200803212,0.1816294758692268,2014-06-11,10
15682,0.0572109654350417,0.1764018691588785,0.0935960591133005,0.1917670682730923,0.180591593149974,2014-06-11,11
15683,0.0548271752085816,0.1764018691588785,0.0911330049261083,0.1927710843373493,0.1811105345096004,2014-06-11,12
15684,0.0524433849821215,0.1764018691588785,0.0886699507389162,0.1927710843373493,0.1816294758692268,2014-06-11,13
15685,0.0572109654350417,0.1764018691588785,0.0862068965517241,0.1927710843373493,0.1816294758692268,2014-06-11,14
15686,0.0560190703218116,0.1764018691588785,0.0825123152709359,0.1927710843373493,0.1816294758692268,2014-06-11,15
15687,0.0548271752085816,0.1764018691588785,0.0788177339901477,0.1927710843373493,0.1816294758692268,2014-06-11,16
15688,0.0536352800953515,0.1764018691588785,0.0763546798029556,0.1917670682730923,0.1816294758692268,2014-06-11,17
15689,0.0560190703218116,0.1764018691588785,0.0726600985221675,0.1917670682730923,0.1811105345096004,2014-06-11,18
15690,0.0595947556615017,0.1764018691588785,0.0701970443349753,0.1917670682730923,0.1811105345096004,2014-06-11,19
15691,0.0595947556615017,0.1764018691588785,0.0689655172413793,0.1907630522088353,0.1811105345096004,2014-06-11,20
15692,0.0595947556615017,0.1764018691588785,0.0677339901477832,0.1907630522088353,0.1811105345096004,2014-06-11,21
15693,0.0595947556615017,0.1764018691588785,0.0677339901477832,0.1907630522088353,0.1811105345096004,2014-06-11,22
15694,0.0595947556615017,0.1764018691588785,0.0665024630541872,0.1907630522088353,0.1811105345096004,2014-06-11,23
15695,0.0595947556615017,0.1764018691588785,0.0652709359605911,0.1917670682730923,0.1811105345096004,2014-06-12,0
15696,0.0595947556615017,0.1764018691588785,0.0665024630541872,0.1917670682730923,0.1811105345096004,2014-06-12,1
15697,0.0572109654350417,0.1764018691588785,0.0726600985221675,0.1917670682730923,0.1811105345096004,2014-06-12,2
15698,0.0548271752085816,0.1764018691588785,0.0800492610837438,0.1917670682730923,0.1811105345096004,2014-06-12,3
15699,0.0524433849821215,0.1764018691588785,0.0935960591133005,0.1917670682730923,0.1811105345096004,2014-06-12,4
15700,0.0524433849821215,0.1764018691588785,0.1059113300492611,0.1917670682730923,0.1811105345096004,2014-06-12,5
15701,0.0536352800953515,0.1764018691588785,0.1169950738916256,0.1927710843373493,0.1811105345096004,2014-06-12,6
15702,0.0536352800953515,0.1764018691588785,0.1231527093596059,0.1937751004016064,0.1811105345096004,2014-06-12,7
15703,0.0536352800953515,0.1764018691588785,0.1268472906403941,0.1947791164658634,0.1811105345096004,2014-06-12,8
15704,0.0536352800953515,0.1764018691588785,0.1268472906403941,0.1947791164658634,0.1816294758692268,2014-06-12,9
15705,0.0560190703218116,0.1769859813084112,0.1268472906403941,0.1967871485943775,0.1816294758692268,2014-06-12,10
15706,0.0560190703218116,0.1769859813084112,0.125615763546798,0.1977911646586345,0.1821484172288531,2014-06-12,11
15707,0.0560190703218116,0.1775700934579439,0.124384236453202,0.1987951807228915,0.1826673585884795,2014-06-12,12
15708,0.0548271752085816,0.1781542056074766,0.1219211822660098,0.1997991967871485,0.1842241826673585,2014-06-12,13
15709,0.0548271752085816,0.179322429906542,0.1194581280788177,0.2008032128514056,0.1852620653866113,2014-06-12,14
15710,0.0524433849821215,0.1804906542056074,0.1157635467980295,0.2018072289156626,0.1852620653866113,2014-06-12,15
15711,0.0524433849821215,0.1810747663551402,0.1133004926108374,0.2038152610441766,0.1857810067462376,2014-06-12,16
15712,0.0560190703218116,0.1816588785046729,0.1108374384236453,0.2038152610441766,0.1873378308251167,2014-06-12,17
15713,0.0560190703218116,0.1822429906542056,0.1120689655172414,0.2038152610441766,0.1873378308251167,2014-06-12,18
15714,0.0595947556615017,0.1822429906542056,0.1108374384236453,0.2038152610441766,0.186299948105864,2014-06-12,19
15715,0.0607866507747318,0.1822429906542056,0.1096059113300492,0.2058232931726907,0.186299948105864,2014-06-12,20
15716,0.0631704410011918,0.1822429906542056,0.1096059113300492,0.2058232931726907,0.1868188894654903,2014-06-12,21
15717,0.0643623361144219,0.1822429906542056,0.1083743842364532,0.2048192771084337,0.186299948105864,2014-06-12,22
15718,0.066746126340882,0.1816588785046729,0.1083743842364532,0.2048192771084337,0.1852620653866113,2014-06-12,23
15719,0.0703218116805721,0.1810747663551402,0.1108374384236453,0.2038152610441766,0.1852620653866113,2014-06-13,0
15720,0.067938021454112,0.1810747663551402,0.1157635467980295,0.2028112449799196,0.1852620653866113,2014-06-13,1
15721,0.0619785458879618,0.1804906542056074,0.1206896551724138,0.2028112449799196,0.1847431240269849,2014-06-13,2
15722,0.0584028605482717,0.1799065420560747,0.1268472906403941,0.2018072289156626,0.1842241826673585,2014-06-13,3
15723,0.0560190703218116,0.1799065420560747,0.1317733990147783,0.2018072289156626,0.1842241826673585,2014-06-13,4
15724,0.0536352800953515,0.1799065420560747,0.1354679802955665,0.2018072289156626,0.1842241826673585,2014-06-13,5
15725,0.0512514898688915,0.179322429906542,0.1366995073891626,0.2018072289156626,0.1842241826673585,2014-06-13,6
15726,0.0500595947556615,0.179322429906542,0.1354679802955665,0.2018072289156626,0.1842241826673585,2014-06-13,7
15727,0.0512514898688915,0.179322429906542,0.1330049261083744,0.2018072289156626,0.1837052413077322,2014-06-13,8
15728,0.0536352800953515,0.179322429906542,0.1305418719211822,0.2018072289156626,0.1837052413077322,2014-06-13,9
15729,0.0584028605482717,0.179322429906542,0.1268472906403941,0.2018072289156626,0.1837052413077322,2014-06-13,10
15730,0.0595947556615017,0.179322429906542,0.1231527093596059,0.2018072289156626,0.1842241826673585,2014-06-13,11
15731,0.0607866507747318,0.179322429906542,0.1182266009852216,0.2018072289156626,0.1847431240269849,2014-06-13,12
15732,0.0595947556615017,0.1799065420560747,0.1145320197044335,0.2018072289156626,0.1847431240269849,2014-06-13,13
15733,0.0595947556615017,0.1799065420560747,0.1096059113300492,0.2018072289156626,0.1857810067462376,2014-06-13,14
15734,0.0595947556615017,0.1799065420560747,0.1059113300492611,0.2018072289156626,0.1852620653866113,2014-06-13,15
15735,0.0595947556615017,0.1799065420560747,0.1022167487684729,0.2028112449799196,0.1852620653866113,2014-06-13,16
15736,0.0572109654350417,0.1804906542056074,0.0985221674876847,0.2028112449799196,0.1857810067462376,2014-06-13,17
15737,0.0572109654350417,0.1804906542056074,0.0948275862068965,0.2028112449799196,0.1857810067462376,2014-06-13,18
15738,0.0595947556615017,0.1804906542056074,0.0911330049261083,0.2028112449799196,0.1857810067462376,2014-06-13,19
15739,0.0595947556615017,0.1804906542056074,0.0886699507389162,0.2028112449799196,0.1852620653866113,2014-06-13,20
15740,0.0631704410011918,0.1804906542056074,0.0862068965517241,0.2018072289156626,0.1852620653866113,2014-06-13,21
15741,0.0643623361144219,0.1804906542056074,0.083743842364532,0.2018072289156626,0.1852620653866113,2014-06-13,22
15742,0.066746126340882,0.1799065420560747,0.0800492610837438,0.2008032128514056,0.1847431240269849,2014-06-13,23
15743,0.067938021454112,0.1799065420560747,0.0775862068965517,0.1997991967871485,0.1842241826673585,2014-06-14,0
15744,0.069129916567342,0.1799065420560747,0.0763546798029556,0.1987951807228915,0.1842241826673585,2014-06-14,1
15745,0.067938021454112,0.179322429906542,0.0738916256157635,0.1977911646586345,0.1837052413077322,2014-06-14,2
15746,0.0643623361144219,0.1787383177570093,0.0751231527093596,0.1967871485943775,0.1831862999481058,2014-06-14,3
15747,0.0595947556615017,0.1781542056074766,0.0788177339901477,0.1957831325301204,0.1831862999481058,2014-06-14,4
15748,0.0548271752085816,0.1775700934579439,0.084975369458128,0.1947791164658634,0.1826673585884795,2014-06-14,5
15749,0.0524433849821215,0.1775700934579439,0.0935960591133005,0.1937751004016064,0.1821484172288531,2014-06-14,6
15750,0.0524433849821215,0.1769859813084112,0.1034482758620689,0.1927710843373493,0.1816294758692268,2014-06-14,7
15751,0.0512514898688915,0.1764018691588785,0.1108374384236453,0.1917670682730923,0.1811105345096004,2014-06-14,8
15752,0.0512514898688915,0.1764018691588785,0.1182266009852216,0.1917670682730923,0.180591593149974,2014-06-14,9
15753,0.0548271752085816,0.1764018691588785,0.1231527093596059,0.1907630522088353,0.1800726517903476,2014-06-14,10
15754,0.0584028605482717,0.1764018691588785,0.1280788177339901,0.1907630522088353,0.1800726517903476,2014-06-14,11
15755,0.0595947556615017,0.1764018691588785,0.1305418719211822,0.1897590361445782,0.1800726517903476,2014-06-14,12
15756,0.0584028605482717,0.1769859813084112,0.1330049261083744,0.1897590361445782,0.1800726517903476,2014-06-14,13
15757,0.0548271752085816,0.1769859813084112,0.1354679802955665,0.1897590361445782,0.1795537104307213,2014-06-14,14
15758,0.0536352800953515,0.1769859813084112,0.1366995073891626,0.1897590361445782,0.1795537104307213,2014-06-14,15
15759,0.0536352800953515,0.1769859813084112,0.1379310344827586,0.1907630522088353,0.1795537104307213,2014-06-14,16
15760,0.0536352800953515,0.1769859813084112,0.1379310344827586,0.1907630522088353,0.1795537104307213,2014-06-14,17
15761,0.0548271752085816,0.1769859813084112,0.1391625615763547,0.1917670682730923,0.1795537104307213,2014-06-14,18
15762,0.0548271752085816,0.1764018691588785,0.1403940886699507,0.1927710843373493,0.1795537104307213,2014-06-14,19
15763,0.0548271752085816,0.1764018691588785,0.1416256157635468,0.1937751004016064,0.1800726517903476,2014-06-14,20
15764,0.0560190703218116,0.1764018691588785,0.1428571428571428,0.1947791164658634,0.1800726517903476,2014-06-14,21
15765,0.0584028605482717,0.1764018691588785,0.1428571428571428,0.1957831325301204,0.1800726517903476,2014-06-14,22
15766,0.0607866507747318,0.1764018691588785,0.1440886699507389,0.1967871485943775,0.180591593149974,2014-06-14,23
15767,0.0619785458879618,0.1764018691588785,0.145320197044335,0.1967871485943775,0.1811105345096004,2014-06-15,0
15768,0.0619785458879618,0.1764018691588785,0.145320197044335,0.1977911646586345,0.1811105345096004,2014-06-15,1
15769,0.0631704410011918,0.1769859813084112,0.145320197044335,0.1987951807228915,0.1811105345096004,2014-06-15,2
15770,0.0631704410011918,0.1769859813084112,0.145320197044335,0.1997991967871485,0.1816294758692268,2014-06-15,3
15771,0.0595947556615017,0.1775700934579439,0.145320197044335,0.1997991967871485,0.1821484172288531,2014-06-15,4
15772,0.0572109654350417,0.1775700934579439,0.146551724137931,0.2008032128514056,0.1821484172288531,2014-06-15,5
15773,0.0572109654350417,0.1775700934579439,0.146551724137931,0.2008032128514056,0.1821484172288531,2014-06-15,6
15774,0.0572109654350417,0.1781542056074766,0.146551724137931,0.2008032128514056,0.1826673585884795,2014-06-15,7
15775,0.0572109654350417,0.1781542056074766,0.145320197044335,0.2008032128514056,0.1826673585884795,2014-06-15,8
15776,0.0548271752085816,0.1781542056074766,0.145320197044335,0.2008032128514056,0.1826673585884795,2014-06-15,9
15777,0.0536352800953515,0.1781542056074766,0.145320197044335,0.2008032128514056,0.1826673585884795,2014-06-15,10
15778,0.0572109654350417,0.1781542056074766,0.145320197044335,0.2008032128514056,0.1826673585884795,2014-06-15,11
15779,0.0619785458879618,0.1781542056074766,0.1440886699507389,0.2008032128514056,0.1831862999481058,2014-06-15,12
15780,0.0643623361144219,0.1787383177570093,0.1440886699507389,0.2008032128514056,0.1831862999481058,2014-06-15,13
15781,0.0619785458879618,0.1787383177570093,0.1428571428571428,0.2018072289156626,0.1837052413077322,2014-06-15,14
15782,0.0572109654350417,0.1787383177570093,0.1428571428571428,0.2018072289156626,0.1837052413077322,2014-06-15,15
15783,0.0536352800953515,0.1787383177570093,0.1428571428571428,0.2018072289156626,0.1837052413077322,2014-06-15,16
15784,0.0512514898688915,0.179322429906542,0.1428571428571428,0.2018072289156626,0.1837052413077322,2014-06-15,17
15785,0.0500595947556615,0.179322429906542,0.1428571428571428,0.2028112449799196,0.1837052413077322,2014-06-15,18
15786,0.0500595947556615,0.179322429906542,0.1416256157635468,0.2028112449799196,0.1837052413077322,2014-06-15,19
15787,0.0488676996424314,0.179322429906542,0.1416256157635468,0.2028112449799196,0.1842241826673585,2014-06-15,20
15788,0.0488676996424314,0.179322429906542,0.1416256157635468,0.2038152610441766,0.1831862999481058,2014-06-15,21
15789,0.0488676996424314,0.179322429906542,0.1416256157635468,0.2038152610441766,0.1831862999481058,2014-06-15,22
15790,0.0524433849821215,0.179322429906542,0.1403940886699507,0.2038152610441766,0.1831862999481058,2014-06-15,23
15791,0.0560190703218116,0.179322429906542,0.1391625615763547,0.2028112449799196,0.1831862999481058,2014-06-16,0
15792,0.0572109654350417,0.1787383177570093,0.1366995073891626,0.2028112449799196,0.1826673585884795,2014-06-16,1
15793,0.0572109654350417,0.1781542056074766,0.1342364532019704,0.2028112449799196,0.1826673585884795,2014-06-16,2
15794,0.0572109654350417,0.1781542056074766,0.1317733990147783,0.2018072289156626,0.1826673585884795,2014-06-16,3
15795,0.0524433849821215,0.1781542056074766,0.1293103448275862,0.2018072289156626,0.1826673585884795,2014-06-16,4
15796,0.0452920143027413,0.1781542056074766,0.125615763546798,0.2018072289156626,0.1826673585884795,2014-06-16,5
15797,0.0441001191895113,0.1781542056074766,0.1219211822660098,0.2008032128514056,0.1826673585884795,2014-06-16,6
15798,0.0441001191895113,0.1781542056074766,0.1182266009852216,0.2008032128514056,0.1826673585884795,2014-06-16,7
15799,0.0441001191895113,0.1781542056074766,0.1145320197044335,0.1997991967871485,0.1826673585884795,2014-06-16,8
15800,0.0441001191895113,0.1781542056074766,0.1108374384236453,0.1997991967871485,0.1826673585884795,2014-06-16,9
15801,0.0417163289630512,0.1781542056074766,0.1071428571428571,0.1987951807228915,0.1831862999481058,2014-06-16,10
15802,0.0441001191895113,0.1781542056074766,0.1022167487684729,0.1977911646586345,0.1831862999481058,2014-06-16,11
15803,0.0500595947556615,0.1781542056074766,0.0985221674876847,0.1977911646586345,0.1826673585884795,2014-06-16,12
15804,0.0524433849821215,0.1781542056074766,0.0948275862068965,0.1977911646586345,0.1826673585884795,2014-06-16,13
15805,0.0536352800953515,0.1781542056074766,0.0923645320197044,0.1977911646586345,0.1831862999481058,2014-06-16,14
